X [m];Area [m²];X [m];LiftToDrag;StickFixedStaticMarginMAC [%]
21.2;12.7;4;15.66937347;23.3043959
21.2;12.8;4;15.67878965;22.9623774
21.2;12.8;4.1;15.67337761;23.11488555
21.2;12.8;4.2;15.66788191;23.26732789
21.2;12.8;4.3;15.66230302;23.41970428
21.2;12.8;4.4;15.65663868;23.57201457
21.2;12.8;4.5;15.65088747;23.72425863
21.2;12.8;4.6;15.6450483;23.87643629
21.2;12.8;4.7;15.63912005;24.02854744
21.2;12.8;4.8;15.6331016;24.1805919
21.2;12.8;4.9;15.6269918;24.33256955
21.2;12.8;5;15.62078948;24.48448023
21.2;12.8;5.1;15.61449347;24.6363238
21.2;12.8;5.2;15.60810257;24.78810011
21.2;12.8;5.3;15.60161555;24.939809
21.2;12.8;5.4;15.59503117;25.09145033
21.2;12.8;5.5;15.58834818;25.24302396
21.2;12.8;5.6;15.58156531;25.39452971
21.2;12.8;5.7;15.57468125;25.54596746
21.2;12.8;5.8;15.56769469;25.69733703
21.2;12.8;5.9;15.56060577;25.84859447
21.2;12.8;6;15.5570753;25.8925297
21.2;12.8;6.1;15.54978664;26.04364379
21.2;12.8;6.2;15.54239008;26.19468915
21.2;12.8;6.3;15.53488421;26.34566561
21.2;12.8;6.4;15.52726756;26.49657301
21.2;12.8;6.5;15.51953867;26.64741121
21.2;12.8;6.6;15.51169605;26.79818005
21.2;12.8;6.7;15.50373818;26.94887935
21.2;12.8;6.8;15.4956635;27.09950897
21.2;12.8;6.9;15.48747046;27.25006874
21.2;12.8;7;15.47915745;27.40055849
21.2;12.9;7;15.4916473;27.11612921
21.2;12.9;6.9;15.49984395;26.96373625
21.2;12.9;6.8;15.50792094;26.81127232
21.2;12.9;6.7;15.51587988;26.65873757
21.2;12.9;6.6;15.52372234;26.50613218
21.2;12.9;6.5;15.53144986;26.35345629
21.2;12.9;6.4;15.53906397;26.20071009
21.2;12.9;6.3;15.54656617;26.04789372
21.2;12.9;6.2;15.55395793;25.89500735
21.2;12.9;6.1;15.55936504;25.79565291
21.2;12.9;6;15.56477215;25.69629846
21.2;12.9;5.9;15.57185463;25.54315256
21.2;12.9;5.8;15.57883224;25.38993724
21.2;12.9;5.7;15.58570636;25.23665267
21.2;12.9;5.6;15.59247832;25.08329899
21.2;12.9;5.5;15.59914944;24.92987637
21.2;12.9;5.4;15.60572103;24.77638495
21.2;12.9;5.3;15.61219436;24.6228249
21.2;12.9;5.2;15.61857068;24.46919636
21.2;12.9;5.1;15.62485125;24.31549949
21.2;12.9;5;15.63103728;24.16173445
21.2;12.9;4.9;15.63712997;24.00790137
21.2;12.9;4.8;15.64313051;23.85400041
21.2;12.9;4.7;15.64904006;23.70003173
21.2;12.9;4.6;15.65485977;23.54599546
21.2;12.9;4.5;15.66059076;23.39189176
21.2;12.9;4.4;15.66623416;23.23772078
21.2;12.9;4.3;15.67179105;23.08348265
21.2;12.9;4.2;15.67726286;22.92917754
21.2;12.9;4.1;15.68265185;22.77480557
21.2;12.9;4;15.68795755;22.6203669
21.2;13;4;15.69688129;22.27838087
21.2;13;4.1;15.69168161;22.43475093
21.2;13;4.2;15.68639901;22.5910534
21.2;13;4.3;15.68103396;22.74728811
21.2;13;4.4;15.67558421;22.90345493
21.2;13;4.5;15.67004832;23.05955371
21.2;13;4.6;15.6644252;23.2155843
21.2;13;4.7;15.65871374;23.37154654
21.2;13;4.8;15.65291281;23.5274403
21.2;13;4.9;15.64702126;23.68326541
21.2;13;5;15.64103792;23.83902172
21.2;13;5.1;15.63496161;23.99470909
21.2;13;5.2;15.62879112;24.15032736
21.2;13;5.3;15.62252525;24.30587637
21.2;13;5.4;15.61616273;24.46135596
21.2;13;5.5;15.60970232;24.616766
21.2;13;5.6;15.60314272;24.7721063
21.2;13;5.7;15.59648265;24.92737673
21.2;13;5.8;15.58972078;25.08257711
21.2;13;5.9;15.58285576;25.2377073
21.2;13;6;15.57588624;25.39276713
21.2;13;6.1;15.56881081;25.54775643
21.2;13;6.2;15.56162809;25.70267506
21.2;13;6.3;15.55508803;25.75007404
21.2;13;6.4;15.55061054;25.90489144
21.2;13;6.5;15.54311107;26.05954643
21.2;13;6.6;15.53549853;26.21413014
21.2;13;6.7;15.52777138;26.3686424
21.2;13;6.8;15.51992808;26.52308305
21.2;13;6.9;15.51196705;26.67745191
21.2;13;7;15.50388668;26.83174882
21.3;13;7;15.33801101;28.11878007
21.3;13;6.9;15.34643902;27.96385523
21.3;13;6.8;15.35474614;27.80885855
21.3;13;6.7;15.36293396;27.65379021
21.3;13;6.6;15.37100407;27.49865038
21.3;13;6.5;15.37895802;27.34343923
21.3;13;6.4;15.38679733;27.18815692
21.3;13;6.3;15.39452351;27.03280361
21.3;13;6.2;15.40213803;26.87737947
21.3;13;6.1;15.40964235;26.72188467
21.3;13;6;15.41703791;26.56631936
21.3;13;5.9;15.4243261;26.4106837
21.3;13;5.8;15.43150833;26.25497787
21.3;13;5.7;15.43858595;26.09920201
21.3;13;5.6;15.44556031;25.94335629
21.3;13;5.5;15.45243274;25.78744087
21.3;13;5.4;15.45920454;25.6314559
21.3;13;5.3;15.46587698;25.47540153
21.3;13;5.2;15.47245135;25.31927794
21.3;13;5.1;15.47892886;25.16308526
21.3;13;5;15.48531077;25.00682366
21.3;13;4.9;15.49159826;24.85049329
21.3;13;4.8;15.49779253;24.6940943
21.3;13;4.7;15.50389474;24.53762684
21.3;13;4.6;15.50990606;24.38109107
21.3;13;4.5;15.51229163;24.33469405
21.3;13;4.4;15.5181368;24.17796924
21.3;13;4.3;15.52389433;24.02117652
21.3;13;4.2;15.52956566;23.86431604
21.3;13;4.1;15.53515303;23.70738795
21.3;13;4;15.54065601;23.55039239
21.3;12.9;4;15.53110604;23.89524589
21.3;12.9;4.1;15.52549657;24.05030458
21.3;12.9;4.2;15.51980235;24.2052967
21.3;12.9;4.3;15.5140238;24.3602221
21.3;12.9;4.4;15.511705;24.40484965
21.3;12.9;4.5;15.50576419;24.55958871
21.3;12.9;4.6;15.49973438;24.71426067
21.3;12.9;4.7;15.49361444;24.86886536
21.3;12.9;4.8;15.48740324;25.02340264
21.3;12.9;4.9;15.48109963;25.17787237
21.3;12.9;5;15.47470244;25.33227439
21.3;12.9;5.1;15.46821049;25.48660855
21.3;12.9;5.2;15.46162257;25.64087471
21.3;12.9;5.3;15.45493745;25.79507271
21.3;12.9;5.4;15.4481539;25.9492024
21.3;12.9;5.5;15.44127066;26.10326362
21.3;12.9;5.6;15.43428643;26.25725622
21.3;12.9;5.7;15.42719993;26.41118005
21.3;12.9;5.8;15.42000983;26.56503495
21.3;12.9;5.9;15.41271479;26.71882077
21.3;12.9;6;15.40531344;26.87253734
21.3;12.9;6.1;15.3978044;27.02618451
21.3;12.9;6.2;15.39018626;27.17976213
21.3;12.9;6.3;15.38245759;27.33327002
21.3;12.9;6.4;15.37461695;27.48670803
21.3;12.9;6.5;15.36666285;27.64007601
21.3;12.9;6.6;15.35859379;27.79337378
21.3;12.9;6.7;15.35040826;27.94660118
21.3;12.9;6.8;15.34210471;28.09975806
21.3;12.9;6.9;15.33368155;28.25284423
21.3;12.9;7;15.32513721;28.40585955
21.3;12.8;7;15.31200794;28.69298726
21.3;12.8;6.9;15.32066867;28.54188071
21.3;12.8;6.8;15.32920792;28.39070426
21.3;12.8;6.7;15.33762728;28.23945808
21.3;12.8;6.6;15.34592831;28.08814232
21.3;12.8;6.5;15.35411257;27.93675716
21.3;12.8;6.4;15.36218156;27.78530274
21.3;12.8;6.3;15.37013679;27.63377923
21.3;12.8;6.2;15.37797973;27.48218679
21.3;12.8;6.1;15.38571183;27.33052558
21.3;12.8;6;15.3933345;27.17879574
21.3;12.8;5.9;15.40084916;27.02699744
21.3;12.8;5.8;15.40825719;26.87513084
21.3;12.8;5.7;15.41555995;26.72319608
21.3;12.8;5.6;15.42275878;26.57119332
21.3;12.8;5.5;15.42985499;26.41912272
21.3;12.8;5.4;15.43684989;26.26698442
21.3;12.8;5.3;15.44374476;26.11477858
21.3;12.8;5.2;15.45054085;25.96250535
21.3;12.8;5.1;15.4572394;25.81016487
21.3;12.8;5;15.46384164;25.6577573
21.3;12.8;4.9;15.47034878;25.50528279
21.3;12.8;4.8;15.47676198;25.35274148
21.3;12.8;4.7;15.48308243;25.20013351
21.3;12.8;4.6;15.48931127;25.04745905
21.3;12.8;4.5;15.49544963;24.89471822
21.3;12.8;4.4;15.50149863;24.74191118
21.3;12.8;4.3;15.50745937;24.58903807
21.3;12.8;4.2;15.51333326;24.43609903
21.3;12.8;4.1;15.51558996;24.39324583
21.3;12.8;4;15.52130622;24.24012313
21.3;12.7;4;15.51479583;24.4748293
21.3;12.7;4.1;15.5089845;24.62596514
21.3;12.7;4.2;15.50308778;24.77703623
21.3;12.7;4.3;15.49710611;24.92804241
21.3;12.7;4.4;15.49103725;25.07898356
21.3;12.7;4.5;15.48487978;25.22985954
21.3;12.7;4.6;15.47863261;25.38067019
21.3;12.7;4.7;15.47229461;25.53141538
21.3;12.7;4.8;15.46586466;25.68209496
21.3;12.7;4.9;15.45934162;25.8327088
21.3;12.7;5;15.45272431;25.98325674
21.3;12.7;5.1;15.44601155;26.13373864
21.3;12.7;5.2;15.43920214;26.28415436
21.3;12.7;5.3;15.43229487;26.43450376
21.3;12.7;5.4;15.42528848;26.58478667
21.3;12.7;5.5;15.41818174;26.73500296
21.3;12.7;5.6;15.41097335;26.88515247
21.3;12.7;5.7;15.40366203;27.03523506
21.3;12.7;5.8;15.39624645;27.18525058
21.3;12.7;5.9;15.38872529;27.33519887
21.3;12.7;6;15.38109717;27.48507979
21.3;12.7;6.1;15.37336073;27.63489317
21.3;12.7;6.2;15.36551456;27.78463888
21.3;12.7;6.3;15.35755724;27.93431675
21.3;12.7;6.4;15.34948733;28.08392663
21.3;12.7;6.5;15.34130335;28.23346836
21.3;12.7;6.6;15.33300382;28.38294179
21.3;12.7;6.7;15.32458721;28.53234676
21.3;12.7;6.8;15.316052;28.68168311
21.3;12.7;6.9;15.30739662;28.83095068
21.3;12.7;7;15.29861947;28.98014932
21.3;12.6;7;15.284968;29.26733145
21.3;12.6;6.9;15.29386156;29.12003979
21.3;12.6;6.8;15.3026331;28.97268014
21.3;12.6;6.7;15.3112842;28.82525267
21.3;12.6;6.6;15.31981642;28.67775754
21.3;12.6;6.5;15.32823129;28.53019488
21.3;12.6;6.4;15.33653032;28.38256487
21.3;12.6;6.3;15.344715;28.23486765
21.3;12.6;6.2;15.35278679;28.08710338
21.3;12.6;6.1;15.36074714;27.93927221
21.3;12.6;6;15.36859746;27.79137429
21.3;12.6;5.9;15.37633915;27.64340977
21.3;12.6;5.8;15.38397359;27.4953788
21.3;12.6;5.7;15.39150213;27.34728153
21.3;12.6;5.6;15.3989261;27.19911811
21.3;12.6;5.5;15.40624683;27.05088868
21.3;12.6;5.4;15.41346559;26.90259339
21.3;12.6;5.3;15.42058368;26.7542324
21.3;12.6;5.2;15.42760233;26.60580584
21.3;12.6;5.1;15.43452279;26.45731385
21.3;12.6;5;15.44134628;26.30875659
21.3;12.6;4.9;15.44807399;26.16013419
21.3;12.6;4.8;15.45470711;26.0114468
21.3;12.6;4.7;15.46124679;25.86269456
21.3;12.6;4.6;15.46769419;25.71387761
21.3;12.6;4.5;15.47405043;25.5649961
21.3;12.6;4.4;15.48031663;25.41605015
21.3;12.6;4.3;15.48649388;25.26703991
21.3;12.6;4.2;15.4925836;25.11796552
21.3;12.6;4.1;15.49858803;24.96882711
21.3;12.6;4;15.50450673;24.81962483
21.3;12.5;4;15.49395514;25.16439283
21.3;12.5;4.1;15.4879288;25.31166271
21.3;12.5;4.2;15.48181638;25.45886959
21.3;12.5;4.3;15.47561835;25.60601333
21.3;12.5;4.4;15.46933245;25.7530938
21.3;12.5;4.5;15.46295728;25.90011087
21.3;12.5;4.6;15.45649173;26.04706439
21.3;12.5;4.7;15.44993469;26.19395423
21.3;12.5;4.8;15.44328505;26.34078026
21.3;12.5;4.9;15.43654165;26.48754232
21.3;12.5;5;15.42970334;26.6342403
21.3;12.5;5.1;15.42276893;26.78087403
21.3;12.5;5.2;15.41573722;26.92744339
21.3;12.5;5.3;15.40860701;27.07394824
21.3;12.5;5.4;15.40137706;27.22038842
21.3;12.5;5.5;15.39404611;27.3667638
21.3;12.5;5.6;15.3866129;27.51307424
21.3;12.5;5.7;15.37907614;27.65931958
21.3;12.5;5.8;15.37143451;27.80549969
21.3;12.5;5.9;15.36368668;27.95161442
21.3;12.5;6;15.3558313;28.09766363
21.3;12.5;6.1;15.347867;28.24364716
21.3;12.5;6.2;15.33979239;28.38956487
21.3;12.5;6.3;15.33160606;28.53541661
21.3;12.5;6.4;15.32330655;28.68120223
21.3;12.5;6.5;15.31489242;28.82692158
21.3;12.5;6.6;15.30636218;28.97257451
21.3;12.5;6.7;15.29771432;29.11816087
21.3;12.5;6.8;15.28894732;29.2636805
21.3;12.5;6.9;15.28005962;29.40913326
21.3;12.5;7;15.27104965;29.55451898
21.3;12.4;7;15.25686049;29.84169682
21.3;12.4;6.9;15.26598684;29.6982159
21.3;12.4;6.8;15.27499068;29.5546689
21.3;12.4;6.7;15.28387357;29.41105596
21.3;12.4;6.6;15.29263707;29.26737723
21.3;12.4;6.5;15.3012827;29.12363287
21.3;12.4;6.4;15.30981196;28.97982303
21.3;12.4;6.3;15.31822633;28.83594785
21.3;12.4;6.2;15.32652727;28.69200748
21.3;12.4;6.1;15.33471621;28.54800206
21.3;12.4;6;15.34279456;28.40393175
21.3;12.4;5.9;15.35076371;28.25979668
21.3;12.4;5.8;15.35862503;28.11559701
21.3;12.4;5.7;15.36637986;27.97133287
21.3;12.4;5.6;15.37402954;27.82700442
21.3;12.4;5.5;15.38157537;27.68261178
21.3;12.4;5.4;15.38901863;27.5381551
21.3;12.4;5.3;15.39636061;27.39363453
21.3;12.4;5.2;15.40360254;27.2490502
21.3;12.4;5.1;15.41074565;27.10440226
21.3;12.4;5;15.41779117;26.95969083
21.3;12.4;4.9;15.42474028;26.81491607
21.3;12.4;4.8;15.43159416;26.6700781
21.3;12.4;4.7;15.43835397;26.52517706
21.3;12.4;4.6;15.44502086;26.3802131
21.3;12.4;4.5;15.45159594;26.23518634
21.3;12.4;4.4;15.45808033;26.09009692
21.3;12.4;4.3;15.46447512;25.94494497
21.3;12.4;4.2;15.47078171;25.79973063
21.3;12.4;4.1;15.47700237;25.65445403
21.3;12.4;4;15.48313662;25.50911531
21.3;12.3;4;15.47204664;25.85377375
21.3;12.3;4.1;15.46580422;25.99718267
21.3;12.3;4.2;15.45947508;26.14053034
21.3;12.3;4.3;15.45305968;26.28381663
21.3;12.3;4.4;15.44655578;26.42704139
21.3;12.3;4.5;15.43996196;26.5702045
21.3;12.3;4.6;15.43327713;26.71330583
21.3;12.3;4.7;15.4265002;26.85634525
21.3;12.3;4.8;15.41963002;26.99932262
21.3;12.3;4.9;15.41266548;27.14223781
21.3;12.3;5;15.4056054;27.28509069
21.3;12.3;5.1;15.39844861;27.42788111
21.3;12.3;5.2;15.39119392;27.57060895
21.3;12.3;5.3;15.38384013;27.71327407
21.3;12.3;5.4;15.376386;27.85587633
21.3;12.3;5.5;15.36883029;27.9984156
21.3;12.3;5.6;15.36117173;28.14089173
21.3;12.3;5.7;15.35340904;28.28330459
21.3;12.3;5.8;15.34554091;28.42565404
21.3;12.3;5.9;15.33756602;28.56793994
21.3;12.3;6;15.32948303;28.71016214
21.3;12.3;6.1;15.32129057;28.8523205
21.3;12.3;6.2;15.31298726;28.99441489
21.3;12.3;6.3;15.30457168;29.13644516
21.3;12.3;6.4;15.29604242;29.27841116
21.3;12.3;6.5;15.28739802;29.42031275
21.3;12.3;6.6;15.278637;29.56214979
21.3;12.3;6.7;15.26975788;29.70392212
21.3;12.3;6.8;15.26075912;29.84562961
21.3;12.3;6.9;15.2516392;29.9872721
21.3;12.3;7;15.24239654;30.12884945
21.3;12.2;7;15.22765371;30.4159609
21.3;12.2;6.9;15.23701261;30.27628579
21.3;12.2;6.8;15.24624855;30.13654647
21.3;12.2;6.7;15.25536311;29.9967431
21.3;12.2;6.6;15.26435782;29.8568758
21.3;12.2;6.5;15.2732342;29.71694474
21.3;12.2;6.4;15.28199373;29.57695004
21.3;12.2;6.3;15.29063788;29.43689186
21.3;12.2;6.2;15.2991681;29.29677033
21.3;12.2;6.1;15.30758582;29.1565856
21.3;12.2;6;15.31589242;29.01633781
21.3;12.2;5.9;15.32408931;28.8760271
21.3;12.2;5.8;15.33217782;28.7356536
21.3;12.2;5.7;15.34015932;28.59521745
21.3;12.2;5.6;15.34803511;28.4547188
21.3;12.2;5.5;15.3558065;28.31415778
21.3;12.2;5.4;15.36347476;28.17353452
21.3;12.2;5.3;15.37104116;28.03284916
21.3;12.2;5.2;15.37850695;27.89210185
21.3;12.2;5.1;15.38587334;27.7512927
21.3;12.2;5;15.39314154;27.61042185
21.3;12.2;4.9;15.40031275;27.46948945
21.3;12.2;4.8;15.40738813;27.32849561
21.3;12.2;4.7;15.41436884;27.18744048
21.3;12.2;4.6;15.42125601;27.04632418
21.3;12.2;4.5;15.42805077;26.90514684
21.3;12.2;4.4;15.43475423;26.76390859
21.3;12.2;4.3;15.44136746;26.62260957
21.3;12.2;4.2;15.44789189;26.4812499
21.3;12.2;4.1;15.45432973;26.33982971
21.3;12.2;4;15.46068056;26.19834912
21.3;12.1;4;15.44903367;26.54282186
21.3;12.1;4.1;15.44257422;26.68237567
21.3;12.1;4.2;15.43602744;26.82186994
21.3;12.1;4.3;15.42939379;26.96130455
21.3;12.1;4.4;15.42267103;27.10067939
21.3;12.1;4.5;15.41585775;27.23999431
21.3;12.1;4.6;15.40895287;27.3792492
21.3;12.1;4.7;15.40195529;27.51844392
21.3;12.1;4.8;15.39486389;27.65757835
21.3;12.1;4.9;15.38767752;27.79665236
21.3;12.1;5;15.38039505;27.93566582
21.3;12.1;5.1;15.3730153;28.07461861
21.3;12.1;5.2;15.36553708;28.21351058
21.3;12.1;5.3;15.3579592;28.35234161
21.3;12.1;5.4;15.35028043;28.49111157
21.3;12.1;5.5;15.34249953;28.62982032
21.3;12.1;5.6;15.33461524;28.76846773
21.3;12.1;5.7;15.32662628;28.90705367
21.3;12.1;5.8;15.31853137;29.045578
21.3;12.1;5.9;15.31032918;29.18404059
21.3;12.1;6;15.30201838;29.32244131
21.3;12.1;6.1;15.29359761;29.46078
21.3;12.1;6.2;15.28506549;29.59905655
21.3;12.1;6.3;15.27642063;29.73727081
21.3;12.1;6.4;15.26766161;29.87542263
21.3;12.1;6.5;15.25878699;30.01351189
21.3;12.1;6.6;15.24979531;30.15153845
21.3;12.1;6.7;15.24068507;30.28950215
21.3;12.1;6.8;15.23145478;30.42740286
21.3;12.1;6.9;15.2221029;30.56524045
21.3;12.1;7;15.21262787;30.70301475
21.3;12;7;15.19731483;30.98999413
21.3;12;6.9;15.20690585;30.85411908
21.3;12;6.8;15.21637355;30.71818168
21.3;12;6.7;15.22571947;30.58218207
21.3;12;6.6;15.23494514;30.4461204
21.3;12;6.5;15.24405206;30.3099968
21.3;12;6.4;15.25304172;30.17381141
21.3;12;6.3;15.26191556;30.03756436
21.3;12;6.2;15.27067502;29.9012558
21.3;12;6.1;15.27932152;29.76488585
21.3;12;6;15.28785645;29.62845466
21.3;12;5.9;15.29628118;29.49196236
21.3;12;5.8;15.30459706;29.35540909
21.3;12;5.7;15.31280543;29.21879496
21.3;12;5.6;15.32090759;29.08212013
21.3;12;5.5;15.32890483;28.94538472
21.3;12;5.4;15.33679844;28.80858886
21.3;12;5.3;15.34458966;28.67173269
21.3;12;5.2;15.35227973;28.53481633
21.3;12;5.1;15.35986987;28.39783991
21.3;12;5;15.36736128;28.26080356
21.3;12;4.9;15.37475514;28.12370741
21.3;12;4.8;15.38205262;27.98655158
21.3;12;4.7;15.38925486;27.84933621
21.3;12;4.6;15.396363;27.71206142
21.3;12;4.5;15.40337816;27.57472734
21.3;12;4.4;15.41030143;27.43733408
21.3;12;4.3;15.4171339;27.29988178
21.3;12;4.2;15.42387697;27.16237056
21.3;12;4.1;15.43053287;27.02480054
21.3;12;4;15.43710116;26.88717185
21.3;11.9;4;15.42487811;27.23137839
21.3;11.9;4.1;15.4182008;27.36708376
21.3;11.9;4.2;15.41143559;27.5027313
21.3;11.9;4.3;15.40458293;27.6383209
21.3;11.9;4.4;15.39764059;27.77385243
21.3;11.9;4.5;15.39060718;27.90932578
21.3;11.9;4.6;15.3834816;28.04474083
21.3;11.9;4.7;15.37626276;28.18009744
21.3;11.9;4.8;15.36894956;28.3153955
21.3;11.9;4.9;15.36154085;28.45063489
21.3;11.9;5;15.3540355;28.58581547
21.3;11.9;5.1;15.34643234;28.72093713
21.3;11.9;5.2;15.3387302;28.85599973
21.3;11.9;5.3;15.33092787;28.99100316
21.3;11.9;5.4;15.32302414;29.12594728
21.3;11.9;5.5;15.31501779;29.26083197
21.3;11.9;5.6;15.30690755;29.3956571
21.3;11.9;5.7;15.29869216;29.53042253
21.3;11.9;5.8;15.29037034;29.66512815
21.3;11.9;5.9;15.28194077;29.79977382
21.3;11.9;6;15.27340212;29.93435941
21.3;11.9;6.1;15.26475307;30.06888479
21.3;11.9;6.2;15.25599222;30.20334982
21.3;11.9;6.3;15.24711821;30.33775438
21.3;11.9;6.4;15.23812961;30.47209833
21.3;11.9;6.5;15.22902501;30.60638153
21.3;11.9;6.6;15.21980295;30.74060386
21.3;11.9;6.7;15.21046195;30.87476517
21.3;11.9;6.8;15.20100052;31.00886534
21.3;11.9;6.9;15.19141715;31.14290422
21.3;11.9;7;15.18171029;31.27688167
21.3;11.8;7;15.16580991;31.5636595
21.3;11.8;6.9;15.17563243;31.43157788
21.3;11.8;6.8;15.18533131;31.29943575
21.3;11.8;6.7;15.19490809;31.16723325
21.3;11.8;6.6;15.20436427;31.03497051
21.3;11.8;6.5;15.21370135;30.90264767
21.3;11.8;6.4;15.22292079;30.77026486
21.3;11.8;6.3;15.23202405;30.63782222
21.3;11.8;6.2;15.24101253;30.50531986
21.3;11.8;6.1;15.24988765;30.37275793
21.3;11.8;6;15.25865079;30.24013655
21.3;11.8;5.9;15.2673033;30.10745586
21.3;11.8;5.8;15.27584654;29.97471598
21.3;11.8;5.7;15.28428181;29.84191704
21.3;11.8;5.6;15.29261042;29.70905917
21.3;11.8;5.5;15.30083367;29.57614249
21.3;11.8;5.4;15.3089528;29.44316713
21.3;11.8;5.3;15.31696907;29.31013323
21.3;11.8;5.2;15.3248837;29.17704089
21.3;11.8;5.1;15.33269791;29.04389025
21.3;11.8;5;15.34041289;28.91068143
21.3;11.8;4.9;15.34802981;28.77741456
21.3;11.8;4.8;15.35554984;28.64408975
21.3;11.8;4.7;15.36297411;28.51070713
21.3;11.8;4.6;15.37030375;28.37726682
21.3;11.8;4.5;15.37753988;28.24376894
21.3;11.8;4.4;15.38468358;28.11021362
21.3;11.8;4.3;15.39173593;27.97660096
21.3;11.8;4.2;15.39869834;27.8429311
21.3;11.8;4.1;15.40557302;27.70920414
21.3;11.8;4;15.41235953;27.57542021
21.3;11.7;4;15.39954019;27.91927543
21.3;11.7;4.1;15.39264434;28.05113994
21.3;11.7;4.2;15.38566004;28.18294831
21.3;11.7;4.3;15.37858775;28.31470045
21.3;11.7;4.4;15.37142525;28.44639622
21.3;11.7;4.5;15.36417115;28.57803552
21.3;11.7;4.6;15.35682438;28.70961823
21.3;11.7;4.7;15.34938383;28.84114422
21.3;11.7;4.8;15.34184841;28.97261338
21.3;11.7;4.9;15.33421699;29.10402559
21.3;11.7;5;15.32648843;29.23538073
21.3;11.7;5.1;15.31866159;29.36667868
21.3;11.7;5.2;15.31073527;29.49791933
21.3;11.7;5.3;15.30270831;29.62910253
21.3;11.7;5.4;15.29457948;29.76022819
21.3;11.7;5.5;15.28634757;29.89129616
21.3;11.7;5.6;15.27801134;30.02230634
21.3;11.7;5.7;15.26956952;30.15325859
21.3;11.7;5.8;15.26102083;30.28415279
21.3;11.7;5.9;15.25236399;30.41498882
21.3;11.7;6;15.24359766;30.54576655
21.3;11.7;6.1;15.23472053;30.67648586
21.3;11.7;6.2;15.22573122;30.80714661
21.3;11.7;6.3;15.21662837;30.93774868
21.3;11.7;6.4;15.20741058;31.06829194
21.3;11.7;6.5;15.19807643;31.19877626
21.3;11.7;6.6;15.18862448;31.32920152
21.3;11.7;6.7;15.17905327;31.45956758
21.3;11.7;6.8;15.16936133;31.58987431
21.3;11.7;6.9;15.15954714;31.72012159
21.3;11.7;7;15.14960917;31.85030927
21.3;11.6;7;15.13310366;32.13681206
21.3;11.6;6.9;15.14315683;32.00851632
21.3;11.6;6.8;15.1530861;31.88016189
21.3;11.6;6.7;15.16289301;31.75174891
21.3;11.6;6.6;15.17257905;31.62327751
21.3;11.6;6.5;15.18214569;31.49474781
21.3;11.6;6.4;15.19159438;31.36615994
21.3;11.6;6.3;15.20092657;31.23751403
21.3;11.6;6.2;15.21014366;31.10881021
21.3;11.6;6.1;15.21924703;30.98004859
21.3;11.6;6;15.22823806;30.85122931
21.3;11.6;5.9;15.23711811;30.7223525
21.3;11.6;5.8;15.24588849;30.59341826
21.3;11.6;5.7;15.25455053;30.46442674
21.3;11.6;5.6;15.2631055;30.33537804
21.3;11.6;5.5;15.2715547;30.20627229
21.3;11.6;5.4;15.27989936;30.07710962
21.3;11.6;5.3;15.28814074;29.94789014
21.3;11.6;5.2;15.29628004;29.81861398
21.3;11.6;5.1;15.30431847;29.68928125
21.3;11.6;5;15.31225722;29.55989208
21.3;11.6;4.9;15.32009745;29.43044657
21.3;11.6;4.8;15.32784031;29.30094486
21.3;11.6;4.7;15.33548694;29.17138705
21.3;11.6;4.6;15.34303846;29.04177326
21.3;11.6;4.5;15.35049598;28.91210362
21.3;11.6;4.4;15.35786057;28.78237823
21.3;11.6;4.3;15.36513332;28.65259722
21.3;11.6;4.2;15.3723156;28.52276068
21.3;11.6;4.1;15.37940965;28.39286875
21.3;11.6;4;15.38641499;28.26292154
21.3;11.5;4;15.37297861;28.60633539
21.3;11.5;4.1;15.36586366;28.73436758
21.3;11.5;4.2;15.35865977;28.86234531
21.3;11.5;4.3;15.35136738;28.99026849
21.3;11.5;4.4;15.3439843;29.11813699
21.3;11.5;4.5;15.33650914;29.24595071
21.3;11.5;4.6;15.32894083;29.37370953
21.3;11.5;4.7;15.32127827;29.50141334
21.3;11.5;4.8;15.31352039;29.62906202
21.3;11.5;4.9;15.30566605;29.75665547
21.3;11.5;5;15.29771413;29.88419355
21.3;11.5;5.1;15.28966348;30.01167617
21.3;11.5;5.2;15.28151294;30.1391032
21.3;11.5;5.3;15.27326132;30.26647452
21.3;11.5;5.4;15.26490743;30.39379003
21.3;11.5;5.5;15.25645005;30.52104959
21.3;11.5;5.6;15.24788796;30.6482531
21.3;11.5;5.7;15.2392199;30.77540043
21.3;11.5;5.8;15.2304446;30.90249147
21.3;11.5;5.9;15.22156078;31.02952609
21.3;11.5;6;15.21256713;31.15650417
21.3;11.5;6.1;15.20346233;31.2834256
21.3;11.5;6.2;15.19424503;31.41029024
21.3;11.5;6.3;15.18491387;31.53709798
21.3;11.5;6.4;15.17546746;31.66384869
21.3;11.5;6.5;15.16590441;31.79054226
21.3;11.5;6.6;15.15622328;31.91717855
21.3;11.5;6.7;15.14642264;32.04375744
21.3;11.5;6.8;15.13650101;32.17027881
21.3;11.5;6.9;15.12625601;32.29674252
21.3;11.5;7;15.1157729;32.42314846
21.3;11.4;7;15.09795255;32.70929846
21.3;11.4;6.9;15.10855177;32.58478007
21.3;11.4;6.8;15.11902467;32.46020481
21.3;11.4;6.7;15.12937278;32.33557279
21.3;11.4;6.6;15.13955241;32.21088414
21.3;11.4;6.5;15.14934779;32.08613899
