Thickness;AR;X_lew;Etaykink;OEW (kg);DOC (M$_year);Block fuel (kg);LTO_Nox (kg);LTO_CO (kg);LTO UHC (kg);TOTAL GWP (kg);MS;LFL (m);TOFL (m)
19;12;10.7;31;12821.33714;12.897944;2106.043008;1.263303376;0.09412105;0.006125679;5471.283303;7.247298;1161.88692;1312.419153
19;12;10.7;33.5;12821.08968;12.898566;2106.540443;1.263326981;0.094121565;0.006125803;5472.811031;7.24895;1160.934036;1311.887318
19;12;10.63;33.5;12827.09116;12.899228;2105.999473;1.26346608;0.094122087;0.006126455;5471.13547;5.152208;1161.251981;1312.301922
19;12;10.63;31;12827.33866;12.899192;2105.500309;1.263442366;0.094121571;0.006126331;5469.594252;5.151123;1162.205002;1312.833454
19;12;10.63;29.79;12827.48855;12.898907;2105.272517;1.263432108;0.094121305;0.006126276;5468.885889;5.151148;1162.719812;1313.133034
19;12;10.63;28;12826.88258;12.897856;2104.943349;1.263394353;0.094120811;0.006126088;5467.916464;5.150823;1163.468315;1313.477185
19;12;10.63;26.5;12826.4016;12.897488;2104.680376;1.263364057;0.0941204;0.006125937;5467.139373;5.151118;1164.103758;1313.77742
19;12;10.63;25;12825.94436;12.897134;2104.428369;1.263334841;0.094119985;0.00612579;5466.392434;5.151928;1164.762298;1314.098498
19;12;10.5;25;12837.15897;12.898761;2103.537658;1.263594925;0.094120963;0.00612701;5463.370643;1.25785;1165.351719;1315.067539
19;12;10.5;26.5;12837.61637;12.898844;2103.791226;1.263624346;0.094121379;0.006127157;5464.128774;1.256409;1164.693159;1314.747255
19;12;10.5;28;12838.10176;12.899225;2104.057471;1.263659972;0.094121811;0.006127333;5464.910022;1.25574;1164.068204;1314.47564
19;12;10.5;29.79;12838.70776;12.899692;2104.38859;1.263697852;0.094122306;0.006127522;5465.894154;1.25532;1163.319434;1314.13177
19;12;10.5;31;12838.55787;12.899978;2104.617786;1.263708199;0.094122572;0.006127577;5466.612799;1.254777;1162.804458;1313.832425
19;12;10.5;33.5;12838.31032;12.900891;2105.119979;1.263732102;0.094123088;0.006127702;5468.176441;1.254807;1161.851156;1313.301446
19;12;10.4;33.5;12847.00268;12.901805;2104.553039;1.263943434;0.094123887;0.006128693;5466.042543;-1.746123;1162.319606;1314.269722
19;12;10.4;31;12847.25027;12.901169;2104.048689;1.263919398;0.09412337;0.006128567;5464.463982;-1.745341;1163.273147;1314.800284
19;12;10.4;29.79;12847.3958;12.900872;2103.816801;1.263903767;0.094123084;0.006128487;5463.74612;-1.744681;1163.77757;1315.071109
19;12;10.4;28;12846.78969;12.900445;2103.484251;1.2638657;0.094122588;0.006128298;5462.752328;-1.743694;1164.526351;1315.41419
19;12;10.4;26.5;12846.30862;12.900069;2103.218576;1.263835251;0.094122176;0.006128146;5461.955553;-1.742282;1165.162249;1315.714102
19;12;10.4;25;12845.85126;12.899709;2102.963951;1.263805884;0.09412176;0.006127999;5461.189689;-1.740345;1165.821264;1316.034881
19;12;10.3;25;12854.59507;12.900969;2102.484966;1.2640226;0.094122582;0.006129015;5459.144306;-4.740971;1166.29728;1317.17252
19;12;10.3;26.5;12855.0525;12.90133;2102.740615;1.264052031;0.094122999;0.006129162;5459.916704;-4.743398;1165.638053;1316.85193
19;12;10.3;28;12855.53361;12.901706;2103.007346;1.264082545;0.09412341;0.006129314;5460.720268;-4.745296;1165.001953;1316.552224
19;12;10.3;29.79;12856.13965;12.902177;2103.341161;1.264120569;0.094123906;0.006129503;5461.7227;-4.746864;1164.252681;1316.208727
19;12;10.3;31;12855.98976;12.902466;2103.572281;1.264131016;0.094124172;0.006129559;5462.454144;-4.748205;1163.737387;1315.909632
19;12;10.3;33.5;12855.74657;12.903115;2104.08035;1.264160492;0.09412471;0.006129711;5464.037827;-4.749488;1162.794468;1315.408349
19;12;10.2;33.5;12864.53533;12.90453;2103.699264;1.264377866;0.094125536;0.00613073;5462.173764;-7.755523;1163.264741;1316.686096
19;12;10.2;31;12864.78301;12.903887;2103.191093;1.264353639;0.094125019;0.006130603;5460.571391;-7.753111;1164.218894;1317.216059
19;12;10.2;29.79;12864.93288;12.903597;2102.959121;1.264343141;0.094124753;0.006130547;5459.834961;-7.751371;1164.734347;1317.514997
19;12;10.2;28;12864.32682;12.903124;2102.6241;1.264305045;0.094124257;0.006130358;5458.825398;-7.749229;1165.483869;1317.858223
19;12;10.2;26.5;12863.84566;12.902746;2102.356392;1.264274471;0.094123845;0.006130205;5458.016105;-7.746844;1166.120184;1318.157711
19;12;10.2;25;12863.38558;12.902378;2102.09879;1.264241875;0.094123416;0.006130043;5457.242679;-7.744125;1166.773261;1318.461195
19;12.5;10.2;25;12898.56705;12.929141;2099.284042;1.265081886;0.094126545;0.00613398;5451.266113;-9.382828;1168.757394;1317.821904
19;12.5;10.2;26.5;12898.93735;12.929502;2099.541221;1.265109047;0.094126952;0.006134116;5452.074839;-9.38387;1168.093187;1317.489025
19;12.5;10.2;28;12899.32566;12.929878;2099.809783;1.265137153;0.094127354;0.006134257;5452.917301;-9.384639;1167.451904;1317.17618
19;12.5;10.2;29.79;12899.81317;12.93035;2100.146136;1.26517211;0.094127837;0.006134432;5453.9695;-9.385192;1166.696118;1316.815808
19;12.5;10.2;31;12899.75194;12.930653;2100.380931;1.265185227;0.094128113;0.0061345;5454.729466;-9.385868;1166.186199;1316.531357
19;12.5;10.2;33.5;12899.66119;12.931445;2100.89617;1.265217198;0.094128659;0.006134663;5456.381511;-9.386454;1165.248516;1316.044025
19;12.5;10.3;33.5;12890.86666;12.929833;2101.21086;1.264991561;0.094127798;0.006133605;5458.192116;-6.317784;1164.764961;1314.619801
19;12.5;10.3;31;12890.95995;12.929169;2100.698415;1.264962779;0.094127265;0.006133457;5456.545335;-6.317314;1165.708669;1315.124321
19;12.5;10.3;29.79;12891.0212;12.929219;2100.464466;1.264949702;0.094126989;0.006133389;5455.789847;-6.3168;1166.218407;1315.408929
19;12.5;10.3;28;12890.53122;12.928392;2100.12836;1.264911721;0.094126494;0.0061332;5454.74845;-6.316667;1166.967599;1315.752927
19;12.5;10.3;26.5;12890.14295;12.928368;2099.860767;1.264883672;0.094126092;0.006133059;5453.911075;-6.316095;1167.608664;1316.066028
19;12.5;10.3;25;12889.77271;12.927659;2099.604523;1.264856566;0.094125686;0.006132923;5453.107241;-6.315253;1168.272641;1316.399136
19;12.5;10.4;25;12881.02824;12.926882;2100.020421;1.264637036;0.094124851;0.006131894;5455.103289;-3.250013;1167.794389;1315.143332
19;12.5;10.4;26.5;12881.39843;12.926652;2100.275633;1.264664079;0.094125258;0.00613203;5455.901167;-3.250656;1167.130628;1314.80998
19;12.5;10.4;28;12881.78916;12.927031;2100.543114;1.264695168;0.094125671;0.006132185;5456.727869;-3.250855;1166.496133;1314.513369
19;12.5;10.4;29.79;12882.2766;12.928087;2100.876939;1.26472999;0.094126153;0.006132359;5457.76596;-3.250951;1165.74087;1314.152389
19;12.5;10.4;31;12882.21533;12.928388;2101.109944;1.264743012;0.094126429;0.006132427;5458.516014;-3.251304;1165.231282;1313.867544
19;12.5;10.4;33.5;12882.12199;12.928459;2101.620344;1.264771671;0.094126962;0.006132574;5460.150954;-3.25145;1164.287837;1313.362442
19;12.5;10.5;33.5;12873.43365;12.928044;2102.127128;1.2645628;0.094126171;0.006131595;5462.247639;-0.187292;1163.827872;1312.301954
19;12.5;10.5;31;12873.52284;12.926546;2101.61737;1.264529099;0.094125619;0.006131424;5460.634211;-0.187737;1164.760489;1312.779777
19;12.5;10.5;29.79;12873.58415;12.926248;2101.385399;1.26451614;0.094125343;0.006131356;5459.890566;-0.187545;1165.269938;1313.064884
19;12.5;10.5;28;12873.09676;12.925783;2101.053029;1.264481407;0.094124861;0.006131182;5458.861597;-0.187677;1166.024977;1313.42623
19;12.5;10.5;26.5;12872.70858;12.92624;2100.787674;1.264453483;0.09412446;0.006131042;5458.037755;-0.187496;1166.665621;1313.739826
19;12.5;10.5;25;12872.33844;12.925885;2100.533587;1.264426498;0.094124053;0.006130907;5457.246921;-0.187053;1167.329158;1314.07338
19;12.5;10.63;25;12861.12033;12.924766;2101.344901;1.26415774;0.094123039;0.006129647;5460.259839;3.790737;1166.726304;1312.917661
19;12.5;10.63;26.5;12861.49039;12.92512;2101.597384;1.264184625;0.094123445;0.006129782;5461.039964;3.790553;1166.063013;1312.583751
19;12.5;10.63;28;12861.8785;12.924341;2101.861076;1.264212446;0.094123846;0.006129922;5461.852653;3.790627;1165.4226;1312.269765
19;12.5;10.63;29.79;12862.37003;12.924811;2102.192988;1.264252241;0.094124347;0.006130119;5462.860142;3.791291;1164.678458;1311.93591
19;12.5;10.63;31;12862.30869;12.926256;2102.423487;1.264265125;0.094124623;0.006130186;5463.593964;3.791308;1164.169204;1311.650513
19;12.5;10.63;33.5;12862.21528;12.925758;2102.928451;1.264293489;0.094125155;0.006130332;5465.193496;3.791906;1163.226341;1311.144078
19;12.5;10.7;33.5;12856.21469;12.925058;2103.428262;1.264152704;0.094124625;0.006129672;5466.874454;5.932682;1162.90725;1310.642823
19;12.5;10.7;31;12856.30814;12.925734;2102.925151;1.264124456;0.094124094;0.006129527;5465.287899;5.931858;1163.849981;1311.149772
19;12.5;10.7;29.79;12856.3695;12.924116;2102.695507;1.264111625;0.094123819;0.00612946;5464.560022;5.931727;1164.359154;1311.435388
19;12.5;10.7;28;12855.88219;12.923657;2102.36639;1.264077071;0.094123338;0.006129287;5463.553496;5.931139;1165.113751;1311.797392
19;12.5;10.7;26.5;12855.48991;12.924603;2102.102038;1.264044105;0.094122917;0.006129123;5462.755162;5.93071;1165.743379;1312.08351
19;12.5;10.7;25;12855.11989;12.922931;2101.85048;1.264017278;0.094122511;0.006128988;5461.981539;5.930755;1166.406547;1312.41762
19;12.5;10.8;25;12846.60294;12.922061;2102.658588;1.263827093;0.094121799;0.006128097;5464.548408;8.985751;1165.966497;1311.882767
19;12.5;10.8;26.5;12846.97291;12.922409;2102.908763;1.263853849;0.094122205;0.006128232;5465.311812;8.985906;1165.303526;1311.548451
19;12.5;10.8;28;12847.36094;12.924347;2103.17006;1.263881536;0.094122605;0.006128371;5466.107077;8.986313;1164.663415;1311.234019
19;12.5;10.8;29.79;12847.8482;12.923228;2103.497383;1.263915975;0.094123086;0.006128543;5467.100349;8.987129;1163.908994;1310.871606
19;12.5;10.8;31;12847.7868;12.925095;2103.72574;1.263928725;0.094123361;0.00612861;5467.818916;8.98742;1163.399927;1310.585658
19;12.5;10.8;33.5;12847.69329;12.924163;2104.226058;1.263956797;0.094123891;0.006128754;5469.385145;8.988568;1162.457366;1310.077939
19;13;10.8;33.5;12882.56168;12.952423;2101.342094;1.2647854;0.094126971;0.006132637;5463.540537;7.76981;1164.420767;1309.317588
19;13;10.8;31;12882.51969;12.94961;2100.836217;1.264753211;0.094126426;0.006132473;5461.918823;7.768759;1165.354166;1309.803009
19;13;10.8;29.79;12882.50082;12.949306;2100.605266;1.264738072;0.094126142;0.006132395;5461.176062;7.768256;1165.858122;1310.07608
19;13;10.8;28;12882.12796;12.948843;2100.275109;1.264701611;0.094125654;0.006132214;5460.147135;7.766904;1166.608175;1310.428036
19;13;10.8;26.5;12881.83273;12.94848;2100.012951;1.264676396;0.094125264;0.006132086;5459.318203;7.765961;1167.253222;1310.755929
19;13;10.8;25;12881.54996;12.950282;2099.762148;1.264651971;0.094124868;0.006131962;5458.52342;7.765031;1167.920921;1311.102852
19;13;10.7;25;12890.06405;12.95095;2099.009315;1.264849431;0.09412561;0.006132888;5455.946865;4.64773;1168.372883;1311.778141
19;13;10.7;26.5;12890.34688;12.9513;2099.261573;1.264873946;0.094126006;0.006133012;5456.751433;4.648768;1167.705017;1311.431621
19;13;10.7;28;12890.64217;12.949775;2099.525248;1.264899256;0.094126397;0.00613314;5457.590574;4.649825;1167.059816;1311.104169
19;13;10.7;29.79;12891.01105;12.950232;2099.855758;1.264930667;0.094126865;0.006133298;5458.639765;4.65111;1166.299001;1310.725059
19;13;10.7;31;12891.02997;12.950538;2100.088053;1.264945872;0.094127149;0.006133376;5459.391566;4.651703;1165.794909;1310.452333
19;13;10.7;33.5;12891.07614;12.951218;2100.598392;1.264983369;0.094127714;0.006133565;5461.025532;4.65318;1164.871843;1309.995413
19;13;10.63;33.5;12897.06831;12.951943;2100.135783;1.26512055;0.094128231;0.006134208;5459.359306;2.469624;1165.18139;1310.547256
19;13;10.63;31;12897.02611;12.951269;2099.625048;1.265088096;0.094127685;0.006134043;5457.70539;2.468241;1166.115152;1311.0312
19;13;10.63;29.79;12897.00716;12.950962;2099.391867;1.265072837;0.094127401;0.006133964;5456.947886;2.467584;1166.619325;1311.303647
19;13;10.63;28;12896.63822;12.950502;2099.060114;1.265041349;0.094126932;0.006133806;5455.890609;2.4662;1167.380272;1311.682387
19;13;10.63;26.5;12896.34289;12.950135;2098.795444;1.265015978;0.094126541;0.006133678;5455.045003;2.465065;1168.02559;1312.009553
19;13;10.63;25;12896.0576;12.949779;2098.541317;1.264988328;0.094126133;0.006133539;5454.238646;2.463801;1168.687266;1312.339296
19;13;10.5;25;12907.26833;12.951286;2097.803585;1.265259943;0.094127161;0.006134813;5451.264789;-1.595315;1169.29185;1313.636892
19;13;10.5;26.5;12907.55138;12.95164;2098.058477;1.26528477;0.094127558;0.006134938;5452.085418;-1.594048;1168.62393;1313.291894
19;13;10.5;28;12907.84677;12.95201;2098.324843;1.265310233;0.094127949;0.006135067;5452.941558;-1.592765;1167.978357;1312.965144
19;13;10.5;29.79;12908.2182;12.952478;2098.659625;1.265344909;0.09412843;0.00613524;5454.007593;-1.591031;1167.223413;1312.603455
19;13;10.5;31;12908.23723;12.954173;2098.894316;1.265360261;0.094128715;0.006135319;5454.774366;-1.590254;1166.719075;1312.331474
19;13;10.5;33.5;12908.27958;12.954853;2099.408343;1.265392914;0.094129262;0.006135485;5456.448522;-1.588615;1165.785038;1311.848643
19;13;10.4;33.5;12916.96743;12.954782;2098.961729;1.265609405;0.094130084;0.0061365;5454.389559;-4.713296;1166.257313;1313.045858
19;13;10.4;31;12916.92256;12.955232;2098.444532;1.265573557;0.094129525;0.006136319;5452.706792;-4.715318;1167.185327;1313.511509
19;13;10.4;29.79;12916.90337;12.95492;2098.208756;1.265557988;0.094129239;0.006136239;5451.934281;-4.716196;1167.689484;1313.782341
19;13;10.4;28;12916.53431;12.954454;2097.873423;1.265526299;0.09412877;0.00613608;5450.85539;-4.717902;1168.450957;1314.160114
19;13;10.4;26.5;12916.23887;12.954082;2097.605886;1.265500767;0.094128379;0.006135951;5449.992497;-4.719298;1169.096728;1314.486546
19;13;10.4;25;12915.95591;12.952589;2097.34992;1.265476039;0.094127982;0.006135826;5449.165158;-4.720667;1169.765198;1314.832154
19;13;10.3;25;12924.69634;12.95491;2096.994238;1.265698146;0.094128828;0.006136867;5447.232838;-7.848471;1170.245359;1316.195748
19;13;10.3;26.5;12924.97933;12.954372;2097.25121;1.265722934;0.094129225;0.006136993;5448.065536;-7.846991;1169.576667;1315.850384
19;13;10.3;28;12925.27481;12.954745;2097.519795;1.265748527;0.094129617;0.006137122;5448.934017;-7.84548;1168.930685;1315.524233
19;13;10.3;29.79;12925.64392;12.955213;2097.856439;1.265780293;0.094130087;0.006137282;5450.019893;-7.843634;1168.168967;1315.146836
19;13;10.3;31;12925.66302;12.955527;2098.093094;1.26579575;0.094130371;0.006137361;5450.79757;-7.842673;1167.664314;1314.875376
19;13;10.3;33.5;12925.70556;12.956213;2098.611406;1.265828633;0.094130919;0.006137528;5452.49553;-7.840638;1166.729724;1314.393847
19;13;10.2;33.5;12934.49674;12.958425;2098.358386;1.266056977;0.094131792;0.006138599;5450.759146;-10.970126;1167.21537;1315.925498
19;13;10.2;31;12934.45413;12.957081;2097.838289;1.266023991;0.094131244;0.006138431;5449.052677;-10.97236;1168.150251;1316.406437
19;13;10.2;29.79;12934.43499;12.957421;2097.600817;1.266008487;0.094130959;0.006138352;5448.271099;-10.973413;1168.65507;1316.677668
19;13;10.2;28;12934.06584;12.956297;2097.263018;1.265976655;0.094130489;0.006138192;5447.179696;-10.975401;1169.417051;1317.054739
19;13;10.2;26.5;12933.77034;12.955922;2096.993509;1.265951008;0.094130097;0.006138062;5446.306791;-10.977026;1170.063258;1317.380647
19;13;10.2;25;12933.48732;12.956219;2096.735652;1.265926169;0.0941297;0.006137937;5445.469849;-10.978617;1170.732187;1317.725807
19;13.5;10.2;25;12968.13819;12.981646;2094.414674;1.266773124;0.094132874;0.006141906;5439.865512;-12.533803;1172.696346;1318.074915
19;13.5;10.2;26.5;12968.33392;12.982002;2094.673226;1.266795635;0.094133261;0.006142021;5440.728405;-12.528919;1172.022694;1317.717503
19;13.5;10.2;28;12968.53672;12.982375;2094.943696;1.26681882;0.094133643;0.006142139;5441.629368;-12.524225;1171.371569;1317.378616
19;13.5;10.2;29.79;12968.78776;12.982843;2095.282954;1.266847526;0.0941341;0.006142284;5442.756978;-12.518872;1170.603411;1316.985026
19;13.5;10.2;31;12968.87976;12.983168;2095.522926;1.266865198;0.094134393;0.006142374;5443.558452;-12.515516;1170.103265;1316.72575
19;13.5;10.2;33.5;12969.04142;12.983877;2096.048474;1.266901815;0.094134954;0.006142559;5445.311103;-12.509043;1169.176585;1316.265267
19;13.5;10.3;33.5;12960.25786;12.983693;2096.242407;1.266671083;0.09413407;0.006141477;5446.962954;-9.320797;1168.689359;1314.635272
19;13.5;10.3;31;12960.09629;12.981549;2095.718531;1.266634561;0.094133509;0.006141292;5445.217558;-9.326519;1169.615737;1315.096318
19;13.5;10.3;29.79;12960.00432;12.981225;2095.479318;1.266616932;0.094133216;0.006141203;5444.419398;-9.329514;1170.115712;1315.355802
19;13.5;10.3;28;12959.75323;12.980759;2095.141099;1.266588187;0.094132759;0.006141057;5443.296605;-9.334342;1170.883396;1315.749126
19;13.5;10.3;26.5;12959.55045;12.981828;2094.871475;1.26656505;0.094132378;0.00614094;5442.399371;-9.338593;1171.534288;1316.088192
19;13.5;10.3;25;12959.3547;12.980032;2094.613728;1.266542584;0.094131991;0.006140825;5441.540043;-9.343037;1172.207696;1316.445738
19;13.5;10.4;25;12950.62257;12.978545;2094.911625;1.266318186;0.094131133;0.006139773;5443.397138;-6.154611;1171.726079;1314.983418
19;13.5;10.4;26.5;12950.81831;12.978899;2095.168427;1.266340597;0.094131521;0.006139887;5444.251732;-6.150607;1171.052902;1314.625675
19;13.5;10.4;28;12951.02108;12.979269;2095.437058;1.266363678;0.094131902;0.006140004;5445.144017;-6.146799;1170.402228;1314.286368
19;13.5;10.4;29.79;12951.27205;12.979733;2095.774001;1.266392253;0.094132358;0.006140149;5446.260746;-6.14251;1169.634593;1313.892176
19;13.5;10.4;31;12951.36398;12.980056;2096.012326;1.26640983;0.094132651;0.006140239;5447.054514;-6.139875;1169.134777;1313.632425
19;13.5;10.4;33.5;12951.52542;12.98076;2096.53425;1.266446237;0.094133211;0.006140422;5448.790302;-6.134904;1168.208672;1313.170693
19;13.5;10.5;33.5;12942.84885;12.981333;2096.925802;1.266230497;0.09413239;0.006139411;5450.787478;-2.951292;1167.741062;1311.889856
19;13.5;10.5;31;12942.68524;12.978688;2096.405249;1.266191202;0.094131818;0.006139213;5449.067985;-2.95569;1168.660738;1312.33626
19;13.5;10.5;29.79;12942.59336;12.978367;2096.16794;1.266173685;0.094131526;0.006139124;5448.279689;-2.957964;1169.160411;1312.596334
19;13.5;10.5;28;12942.34244;12.979847;2095.832426;1.266145194;0.09413107;0.00613898;5447.170688;-2.961722;1169.927813;1312.990947
19;13.5;10.5;26.5;12942.1397;12.97948;2095.564932;1.266122181;0.094130689;0.006138863;5446.284572;-2.965088;1170.578285;1313.330565
19;13.5;10.5;25;12941.94398;12.977185;2095.309216;1.266099832;0.094130302;0.006138749;5445.435882;-2.968653;1171.251247;1313.688572
19;13.5;10.63;25;12930.74603;12.97561;2095.976603;1.265825317;0.094129261;0.006137462;5448.353353;1.169222;1170.644659;1312.259756
19;13.5;10.63;26.5;12930.94171;12.975959;2096.230702;1.265847569;0.094129648;0.006137576;5449.192627;1.172217;1169.971952;1311.901308
19;13.5;10.63;28;12931.1444;12.9786;2096.496505;1.265870481;0.094130028;0.006137692;5450.068904;1.17501;1169.32172;1311.561189
19;13.5;10.63;29.79;12931.39527;12.976783;2096.829915;1.265898907;0.094130484;0.006137836;5451.165491;1.178082;1168.55472;1311.166242
19;13.5;10.63;31;12931.48939;12.977107;2097.06658;1.265919376;0.094130788;0.006137939;5451.940702;1.180045;1168.061449;1310.921912
19;13.5;10.63;33.5;12931.65049;12.980075;2097.58298;1.265955476;0.094131347;0.006138121;5453.645406;1.183297;1167.135912;1310.458269
19;13.5;10.7;33.5;12925.66176;12.979489;2098.007323;1.265811756;0.094130804;0.006137447;5455.301552;3.40772;1166.815037;1309.807777
19;13.5;10.7;31;12925.50079;12.976342;2097.492888;1.265775776;0.094130245;0.006137266;5453.608753;3.404992;1167.740445;1310.272168
